estado,jogada
100210000020000000000000000000000000000000,3
100211000020000000000000000000000000000000,5
100211000022000000000000000000000000000000,4
100211000022100000000000000000000000000000,5
100211000022100000020000000000000000000000,5
100211000022100000120000000000000000000000,4
100211200022100000120000000000000000000000,6
100211200022100000120000010000000000000000,4
100211200022100002120000010000000000000000,3
100211200022100002120000110000000000000000,3
100211200022100002120000110000020000000000,3
100211200022100002120000110000021000000000,4
100211200022100002120000110000021000000200,4
100211200022100002120000111000021000000200,5
100211220022100002120000111000021000000200,0
100211220022100002120000111000021000001200,3
102211220022100002120000111000021000001200,2
102211220122100002120000111000021000001200,2
102211220122100022120000111000021000001200,2
102211220122100022120001111000021000001200,2
000010000000000000000000000000000000000000,4
000210000000000000000000000000000000000000,3
000210000001000000000000000000000000000000,4
020210000001000000000000000000000000000000,1
020210001001000000000000000000000000000000,1
020210001001000000200000000000000000000000,4
021210001001000000200000000000000000000000,2
021210001001000200200000000000000000000000,1
021210001011000200200000000000000000000000,3
021210001211000200200000000000000000000000,2
021210001211000210200000000000000000000000,2
021210001211000210200020000000000000000000,1
021210001211000211200020000000000000000000,3
021210001211000211200020200000000000000000,3
021210001211000211200021200000000000000000,2
021210001211000211200021200002000000000000,1
021211001211000211200021200002000000000000,5
010000000000000000000000000000000000000000,1
010000002000000000000000000000000000000000,1
010100002000000000000000000000000000000000,3
012100002000000000000000000000000000000000,2
012100102000000000000000000000000000000000,6
012100102020000000000000000000000000000000,3
012100102120000000000000000000000000000000,2
012100102120000020000000000000000000000000,2
012101102120000020000000000000000000000000,5
012121102120000020000000000000000000000000,4
112121102120000020000000000000000000000000,0
112121102120020020000000000000000000000000,6
112121102121020020000000000000000000000000,4
112121102121020022000000000000000000000000,3
112121102121020022100000000000000000000000,4
112121102121020022100000020000000000000000,4
112121102121020022100000120000000000000000,3
112121102121220022100000120000000000000000,5
112121102121220022100000120000001000000000,4
112121102121220022100000120000021000000000,3
112121102121220022110000120000021000000000,5
112121102121220022112000120000021000000000,6
112121102121220022112000120100021000000000,6
001000000000000000000000000000000000000000,2
001000000200000000000000000000000000000000,2
001100000200000000000000000000000000000000,3
021100000200000000000000000000000000000000,1
021101000200000000000000000000000000000000,5
021121000200000000000000000000000000000000,4
021121000210000000000000000000000000000000,3
021121000210000002000000000000000000000000,3
021121000210000012000000000000000000000000,2
021121000210000012000000200000000000000000,3
021121000210000012000001200000000000000000,2
021121000210200012000001200000000000000000,5
021121000210200012000001200000100000000000,2
021121000210200012000001200000100000020000,2
021121000210200012000001200000110000020000,3
021121200210200012000001200000110000020000,6
021121200210200012010001200000110000020000,5
021121200210200012010001202000110000020000,5
021121201210200012010001202000110000020000,1
021121201210200212010001202000110000020000,1
021121201210200212010011202000110000020000,1
221121201210200212010011202000110000020000,0
221121201210210212010011202000110000020000,6
221121201210210212012011202000110000020000,6
221121201210210212012011202100110000020000,6
221121201212210212012011202100110000020000,4
221121201212210212012011202101110000020000,1
221121221212210212012011202101110000020000,0
221121221212210212012011202101110010020000,6
221121221212210212212011202101110010020000,4
000000100000000000000000000000000000000000,6
000200100000000000000000000000000000000000,3
100200100000000000000000000000000000000000,0
120200100000000000000000000000000000000000,1
120200100010000000000000000000000000000000,3
122200100010000000000000000000000000000000,2
122210100010000000000000000000000000000000,4
122210100210000000000000000000000000000000,2
122210100210000010000000000000000000000000,2
122210100210000010000002000000000000000000,2
122210101210000010000002000000000000000000,1
122212101210000010000002000000000000000000,5
122212101211000010000002000000000000000000,4
122212101211000012000002000000000000000000,3
122212101211000012000002100000000000000000,3
010000000000000000000000000000000000000000,1
010200000000000000000000000000000000000000,3
010200001000000000000000000000000000000000,1
010220001000000000000000000000000000000000,4
010221001000000000000000000000000000000000,5
010221001000200000000000000000000000000000,5
010221001000200100000000000000000000000000,1
010221001000200100000020000000000000000000,1
010221001001200100000020000000000000000000,4
010221001021200100000020000000000000000000,3
010221001021200101000020000000000000000000,3
010221201021200101000020000000000000000000,6
010221201021200101100020000000000000000000,4
010221201021200101100020020000000000000000,4
010221201021210101100020020000000000000000,6
010221201021210101102020020000000000000000,6
010221201021210101102020020100000000000000,6
010221201021210101122020020100000000000000,5
010221201021210101122020021100000000000000,5
010221201021210101122020221100000000000000,3
010221201021210101122020221100010000000000,3
010221201021210101122020221100012000000000,4
010221201021210101122020221100012000000100,4
010221201021210101122020221102012000000100,1
010221201021210101122020221102012010000100,6
010221201021210101122020221102012010000102,6
110221201021210101122020221102012010000102,0
110221221021210101122020221102012010000102,0
110221221021210101122020221102012110000102,5
112221221021210101122020221102012110000102,2
112221221021211101122020221102012110000102,0
112221221021211101122220221102012110000102,0
112221221021211101122220221102012110001102,3
112221221021211101122220221122012110001102,0
112221221021211101122220221122012111001102,0
112221221221211101122220221122012111001102,2
112221221221211111122220221122012111001102,2
100000000000000000000000000000000000000000,0
100000020000000000000000000000000000000000,0
100010020000000000000000000000000000000000,4
100210020000000000000000000000000000000000,3
100210020010000000000000000000000000000000,3
100210020012000000000000000000000000000000,4
100210020012000000100000000000000000000000,4
100210020012000002100000000000000000000000,3
100210020012000002100000010000000000000000,4
100210020012000002100000010000002000000000,4
100210020012000002100000110000002000000000,3
100210020012002002100000110000002000000000,0
100210020012002002100100110000002000000000,0
102210020012002002100100110000002000000000,2
